run_date,org,item_code,week_number,start_week_date,recommended_total_qty
2025-04-16 11:12:02,P02,71000978,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71020141,104,2025-02-23,59.593021392822266
2025-04-16 11:12:02,P02,71020141,105,2025-03-02,29.24749183654785
2025-04-16 11:12:02,P02,71020141,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71020141,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71020288,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71020288,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71020288,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71020288,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71020563,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71020563,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71020563,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71020563,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71020656,104,2025-02-23,3.9070472717285156
2025-04-16 11:12:02,P02,71020656,105,2025-03-02,13.164795875549316
2025-04-16 11:12:02,P02,71020656,106,2025-03-09,6.496697902679443
2025-04-16 11:12:02,P02,71020656,107,2025-03-16,1.3286912441253662
2025-04-16 11:12:02,P02,71020754,104,2025-02-23,2.123540163040161
2025-04-16 11:12:02,P02,71020754,105,2025-03-02,2.014566659927368
2025-04-16 11:12:02,P02,71020754,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71020754,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71020774,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71020774,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71020774,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71020774,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71020825,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71020825,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71020825,106,2025-03-09,4.576168060302734
2025-04-16 11:12:02,P02,71020825,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71020866,104,2025-02-23,2.2726500034332275
2025-04-16 11:12:02,P02,71020866,105,2025-03-02,3.103384256362915
2025-04-16 11:12:02,P02,71020866,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71020866,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71020877,104,2025-02-23,0.4152984619140625
2025-04-16 11:12:02,P02,71020877,105,2025-03-02,3.1461985111236572
2025-04-16 11:12:02,P02,71020877,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71020877,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71020899,104,2025-02-23,15.274534225463867
2025-04-16 11:12:02,P02,71020899,105,2025-03-02,7.790425777435303
2025-04-16 11:12:02,P02,71020899,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71020899,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71020906,104,2025-02-23,1.1821494102478027
2025-04-16 11:12:02,P02,71020906,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71020906,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71020906,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,7102091402,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,7102091402,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,7102091402,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,7102091402,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71021104,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71021104,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71021104,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71021104,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,7102143402,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,7102143402,105,2025-03-02,4.785131454467773
2025-04-16 11:12:02,P02,7102143402,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,7102143402,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,7145004902,104,2025-02-23,8.649792671203613
2025-04-16 11:12:02,P02,7145004902,105,2025-03-02,23.131200790405273
2025-04-16 11:12:02,P02,7145004902,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,7145004902,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71600115,104,2025-02-23,107.90250396728516
2025-04-16 11:12:02,P02,71600115,105,2025-03-02,178.90065002441406
2025-04-16 11:12:02,P02,71600115,106,2025-03-09,221.9728546142578
2025-04-16 11:12:02,P02,71600115,107,2025-03-16,416.30859375
2025-04-16 11:12:02,P02,71600132,104,2025-02-23,59.17178726196289
2025-04-16 11:12:02,P02,71600132,105,2025-03-02,818.791259765625
2025-04-16 11:12:02,P02,71600132,106,2025-03-09,148.4654083251953
2025-04-16 11:12:02,P02,71600132,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71600133,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71600133,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71600133,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71600133,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71600135,104,2025-02-23,0.004248559474945068
2025-04-16 11:12:02,P02,71600135,105,2025-03-02,1.660625696182251
2025-04-16 11:12:02,P02,71600135,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71600135,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71600678,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71600678,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71600678,106,2025-03-09,34.20216369628906
2025-04-16 11:12:02,P02,71600678,107,2025-03-16,29.024166107177734
2025-04-16 11:12:02,P02,7160946502,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,7160946502,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,7160946502,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,7160946502,107,2025-03-16,11.804826736450195
2025-04-16 11:12:02,P02,7161978702,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,7161978702,105,2025-03-02,4.7753801345825195
2025-04-16 11:12:02,P02,7161978702,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,7161978702,107,2025-03-16,3.1540017127990723
2025-04-16 11:12:02,P02,71630001,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71630001,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71630001,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71630001,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71630012,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71630012,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71630012,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71630012,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71630016,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71630016,105,2025-03-02,307.00555419921875
2025-04-16 11:12:02,P02,71630016,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71630016,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71630093,104,2025-02-23,106.95143127441406
2025-04-16 11:12:02,P02,71630093,105,2025-03-02,275.5802307128906
2025-04-16 11:12:02,P02,71630093,106,2025-03-09,157.0696563720703
2025-04-16 11:12:02,P02,71630093,107,2025-03-16,151.80337524414062
2025-04-16 11:12:02,P02,71630120,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71630120,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71630120,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71630120,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71630152,104,2025-02-23,4.062623977661133
2025-04-16 11:12:02,P02,71630152,105,2025-03-02,2.977954626083374
2025-04-16 11:12:02,P02,71630152,106,2025-03-09,3.012655735015869
2025-04-16 11:12:02,P02,71630152,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71630205,104,2025-02-23,0.7379587292671204
2025-04-16 11:12:02,P02,71630205,105,2025-03-02,0.9759114384651184
2025-04-16 11:12:02,P02,71630205,106,2025-03-09,11.28325366973877
2025-04-16 11:12:02,P02,71630205,107,2025-03-16,6.762081623077393
2025-04-16 11:12:02,P02,71630236,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71630236,105,2025-03-02,24.2523136138916
2025-04-16 11:12:02,P02,71630236,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71630236,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71630383,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71630383,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71630383,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71630383,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71630407,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71630407,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71630407,106,2025-03-09,10.070767402648926
2025-04-16 11:12:02,P02,71630407,107,2025-03-16,0.8681682348251343
2025-04-16 11:12:02,P02,71630517,104,2025-02-23,0.20571987330913544
2025-04-16 11:12:02,P02,71630517,105,2025-03-02,3.4111084938049316
2025-04-16 11:12:02,P02,71630517,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71630517,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71630609,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71630609,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71630609,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71630609,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71630625,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71630625,105,2025-03-02,38.11378860473633
2025-04-16 11:12:02,P02,71630625,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71630625,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71630627,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71630627,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71630627,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71630627,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71650118,104,2025-02-23,53.111183166503906
2025-04-16 11:12:02,P02,71650118,105,2025-03-02,77.89965057373047
2025-04-16 11:12:02,P02,71650118,106,2025-03-09,27.07505226135254
2025-04-16 11:12:02,P02,71650118,107,2025-03-16,11.714151382446289
2025-04-16 11:12:02,P02,71650119,104,2025-02-23,40.32120132446289
2025-04-16 11:12:02,P02,71650119,105,2025-03-02,32.3839111328125
2025-04-16 11:12:02,P02,71650119,106,2025-03-09,35.46363067626953
2025-04-16 11:12:02,P02,71650119,107,2025-03-16,35.46363067626953
2025-04-16 11:12:02,P02,71650322,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71650322,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71650322,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71650322,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71650341,104,2025-02-23,36.28435516357422
2025-04-16 11:12:02,P02,71650341,105,2025-03-02,19.65635871887207
2025-04-16 11:12:02,P02,71650341,106,2025-03-09,34.721580505371094
2025-04-16 11:12:02,P02,71650341,107,2025-03-16,34.47267150878906
2025-04-16 11:12:02,P02,71650389,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71650389,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71650389,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71650389,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71650432,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71650432,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71650432,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71650432,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71650547,104,2025-02-23,99.2319564819336
2025-04-16 11:12:02,P02,71650547,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71650547,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71650547,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71650797,104,2025-02-23,64.28924560546875
2025-04-16 11:12:02,P02,71650797,105,2025-03-02,18.321369171142578
2025-04-16 11:12:02,P02,71650797,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71650797,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71651079,104,2025-02-23,7.870943546295166
2025-04-16 11:12:02,P02,71651079,105,2025-03-02,30.388744354248047
2025-04-16 11:12:02,P02,71651079,106,2025-03-09,4.527483940124512
2025-04-16 11:12:02,P02,71651079,107,2025-03-16,4.776398658752441
2025-04-16 11:12:02,P02,71651180,104,2025-02-23,75.53707122802734
2025-04-16 11:12:02,P02,71651180,105,2025-03-02,53.13248062133789
2025-04-16 11:12:02,P02,71651180,106,2025-03-09,40.384239196777344
2025-04-16 11:12:02,P02,71651180,107,2025-03-16,60.72538375854492
2025-04-16 11:12:02,P02,71651199,104,2025-02-23,103.18452453613281
2025-04-16 11:12:02,P02,71651199,105,2025-03-02,865.15478515625
2025-04-16 11:12:02,P02,71651199,106,2025-03-09,85.51879119873047
2025-04-16 11:12:02,P02,71651199,107,2025-03-16,71.70305633544922
2025-04-16 11:12:02,P02,71651287,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71651287,105,2025-03-02,0.34577232599258423
2025-04-16 11:12:02,P02,71651287,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71651287,107,2025-03-16,2.6756579875946045
2025-04-16 11:12:02,P02,71651308,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71651308,105,2025-03-02,662.582763671875
2025-04-16 11:12:02,P02,71651308,106,2025-03-09,295.0935363769531
2025-04-16 11:12:02,P02,71651308,107,2025-03-16,260.4091796875
2025-04-16 11:12:02,P02,71651435,104,2025-02-23,16.20296287536621
2025-04-16 11:12:02,P02,71651435,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71651435,106,2025-03-09,18.944454193115234
2025-04-16 11:12:02,P02,71651435,107,2025-03-16,20.944520950317383
2025-04-16 11:12:02,P02,71651577,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,71651577,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71651577,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71651577,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,71651595,104,2025-02-23,285.0218811035156
2025-04-16 11:12:02,P02,71651595,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,71651595,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,71651595,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,7870193100,104,2025-02-23,16.924083709716797
2025-04-16 11:12:02,P02,7870193100,105,2025-03-02,2.5772929191589355
2025-04-16 11:12:02,P02,7870193100,106,2025-03-09,0.6466348767280579
2025-04-16 11:12:02,P02,7870193100,107,2025-03-16,3.4865078926086426
2025-04-16 11:12:02,P02,7870308989,104,2025-02-23,2.4949898719787598
2025-04-16 11:12:02,P02,7870308989,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,7870308989,106,2025-03-09,4.352068901062012
2025-04-16 11:12:02,P02,7870308989,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,7878210014,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,7878210014,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,7878210014,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,7878210014,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,787828M12S,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,787828M12S,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,787828M12S,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,787828M12S,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,787828WM8S,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,787828WM8S,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,787828WM8S,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,787828WM8S,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80000058,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80000058,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80000058,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80000058,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80000064,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80000064,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80000064,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80000064,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80000072,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80000072,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80000072,106,2025-03-09,11.743450164794922
2025-04-16 11:12:02,P02,80000072,107,2025-03-16,1.559187650680542
2025-04-16 11:12:02,P02,80000077,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80000077,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80000077,106,2025-03-09,17.151826858520508
2025-04-16 11:12:02,P02,80000077,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80000666,104,2025-02-23,536.1946411132812
2025-04-16 11:12:02,P02,80000666,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80000666,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80000666,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80000742,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80000742,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80000742,106,2025-03-09,0.7567192912101746
2025-04-16 11:12:02,P02,80000742,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80000750,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80000750,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80000750,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80000750,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80000787,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80000787,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80000787,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80000787,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80000805,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80000805,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80000805,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80000805,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80000943,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80000943,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80000943,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80000943,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80000966,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80000966,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80000966,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80000966,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80000985,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80000985,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80000985,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80000985,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001150,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001150,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001150,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001150,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001173,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001173,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001173,106,2025-03-09,454.08966064453125
2025-04-16 11:12:02,P02,80001173,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001182,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001182,105,2025-03-02,38.67231369018555
2025-04-16 11:12:02,P02,80001182,106,2025-03-09,15.09272289276123
2025-04-16 11:12:02,P02,80001182,107,2025-03-16,49.26262664794922
2025-04-16 11:12:02,P02,80001252,104,2025-02-23,128.487548828125
2025-04-16 11:12:02,P02,80001252,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001252,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001252,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001400,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001400,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001400,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001400,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001439,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001439,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001439,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001439,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001458,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001458,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001458,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001458,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001516,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001516,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001516,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001516,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001578,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001578,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001578,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001578,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001586,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001586,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001586,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001586,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001601,104,2025-02-23,18.676549911499023
2025-04-16 11:12:02,P02,80001601,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001601,106,2025-03-09,22.03284454345703
2025-04-16 11:12:02,P02,80001601,107,2025-03-16,13.309207916259766
2025-04-16 11:12:02,P02,80001603,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001603,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001603,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001603,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001605,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001605,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001605,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001605,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001606,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001606,105,2025-03-02,32.53314971923828
2025-04-16 11:12:02,P02,80001606,106,2025-03-09,58.21999740600586
2025-04-16 11:12:02,P02,80001606,107,2025-03-16,38.98005676269531
2025-04-16 11:12:02,P02,80001631,104,2025-02-23,20.085227966308594
2025-04-16 11:12:02,P02,80001631,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001631,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001631,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001652,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001652,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001652,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001652,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001653,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001653,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001653,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001653,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001654,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001654,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001654,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001654,107,2025-03-16,0.9043146371841431
2025-04-16 11:12:02,P02,80001696,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001696,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001696,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001696,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001718,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001718,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001718,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001718,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001881,104,2025-02-23,29.759403228759766
2025-04-16 11:12:02,P02,80001881,105,2025-03-02,24.425186157226562
2025-04-16 11:12:02,P02,80001881,106,2025-03-09,46.90674591064453
2025-04-16 11:12:02,P02,80001881,107,2025-03-16,48.31303024291992
2025-04-16 11:12:02,P02,80001907,104,2025-02-23,29.133243560791016
2025-04-16 11:12:02,P02,80001907,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001907,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001907,107,2025-03-16,9.053888320922852
2025-04-16 11:12:02,P02,80001914,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001914,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001914,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001914,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001926,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80001926,105,2025-03-02,4.259044170379639
2025-04-16 11:12:02,P02,80001926,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001926,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001950,104,2025-02-23,29.873188018798828
2025-04-16 11:12:02,P02,80001950,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80001950,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001950,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001951,104,2025-02-23,2933.592041015625
2025-04-16 11:12:02,P02,80001951,105,2025-03-02,5883.75732421875
2025-04-16 11:12:02,P02,80001951,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001951,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80001958,104,2025-02-23,188.65786743164062
2025-04-16 11:12:02,P02,80001958,105,2025-03-02,1.6340374946594238
2025-04-16 11:12:02,P02,80001958,106,2025-03-09,24.466089248657227
2025-04-16 11:12:02,P02,80001958,107,2025-03-16,34.54643249511719
2025-04-16 11:12:02,P02,80001977,104,2025-02-23,6.195145606994629
2025-04-16 11:12:02,P02,80001977,105,2025-03-02,15.700843811035156
2025-04-16 11:12:02,P02,80001977,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80001977,107,2025-03-16,9.084728240966797
2025-04-16 11:12:02,P02,80002054,104,2025-02-23,2.5395944118499756
2025-04-16 11:12:02,P02,80002054,105,2025-03-02,18.368867874145508
2025-04-16 11:12:02,P02,80002054,106,2025-03-09,1.631097435951233
2025-04-16 11:12:02,P02,80002054,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80002153,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80002153,105,2025-03-02,0.0
2025-04-16 11:12:02,P02,80002153,106,2025-03-09,0.0
2025-04-16 11:12:02,P02,80002153,107,2025-03-16,0.0
2025-04-16 11:12:02,P02,80002159,104,2025-02-23,0.0
2025-04-16 11:12:02,P02,80002159,105,2025-03-02,24.911060333251953
2025-04-16 11:12:02,P02,80002159,106,2025-03-09,19.41607093811035
2025-04-16 11:12:02,P02,80002159,107,2025-03-16,5.826901912689209
2025-04-16 11:12:02,P02,80002204,104,2025-02-23,14.55094051361084
2025-04-16 11:12:02,P02,80002204,105,2025-03-02,21.736398696899414
2025-04-16 11:12:02,P02,80002204,106,2025-03-09,18.798416137695312
